Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
50,No,Travel_Rarely,458,Research & Development,8,4,Medical,1,888,1,Female,42,3,5,Laboratory Technician,3,Single,11124,15779,1,Y,No,14,4,4,80,1,12,6,3,12,12,2,1
27,No,Travel_Rarely,642,Research & Development,2,3,Medical,1,889,2,Female,54,3,1,Healthcare Representative,2,Married,1949,3887,1,Y,No,12,3,4,80,0,1,5,3,1,1,1,1
46,No,Travel_Rarely,928,Research & Development,29,4,Marketing,1,890,3,Female,31,2,1,Laboratory Technician,4,Divorced,2547,9050,1,Y,No,20,3,1,80,2,7,4,3,1,1,0,1
46,No,Travel_Rarely,1037,Sales,3,5,Technical Degree,1,891,2,Male,43,2,2,Sales Executive,2,Single,4476,17902,1,Y,No,22,3,4,80,1,6,6,3,2,1,2,0
54,No,Travel_Rarely,1146,Sales,14,4,Life Sciences,1,892,1,Male,46,2,3,Sales Executive,2,Married,8855,14803,0,Y,No,12,4,2,80,0,3,2,3,1,1,1,1
34,No,Travel_Frequently,915,Sales,3,3,Technical Degree,1,893,1,Female,69,3,3,Sales Executive,4,Married,7826,12253,1,Y,Yes,15,3,4,80,1,4,5,4,1,1,1,1
44,No,Travel_Rarely,746,Research & Development,3,3,Medical,1,894,3,Male,68,2,1,Research Scientist,2,Single,3862,26585,5,Y,No,14,3,4,80,2,38,4,2,11,4,0,0
58,No,Travel_Rarely,628,Sales,1,5,Medical,1,895,3,Female,54,4,5,Sales Executive,1,Married,12028,2300,3,Y,Yes,14,3,4,80,1,4,1,3,4,1,0,4
32,No,Travel_Rarely,1123,Research & Development,7,2,Medical,1,896,2,Female,77,4,3,Laboratory Technician,3,Married,9488,4916,5,Y,No,20,4,1,80,0,3,0,3,3,2,3,3
24,No,Travel_Rarely,1230,Research & Development,3,2,Medical,1,897,1,Female,78,3,4,Laboratory Technician,3,Divorced,9750,14059,0,Y,No,11,3,3,80,0,8,2,3,8,8,3,2
21,No,Travel_Rarely,724,Sales,1,3,Other,1,898,3,Female,62,3,2,Sales Executive,2,Married,3543,19978,2,Y,Yes,17,3,4,80,2,12,4,2,3,3,1,1
44,No,Travel_Rarely,952,Research & Development,2,1,Medical,1,899,4,Male,56,3,2,Research Scientist,3,Married,8266,25185,1,Y,No,18,3,4,80,0,14,3,4,1,1,1,1
21,Yes,Travel_Frequently,1461,Research & Development,3,5,Other,1,900,4,Female,74,4,5,Manufacturing Director,1,Single,9763,22799,3,Y,Yes,15,3,1,80,0,15,2,3,2,2,2,2
34,No,Travel_Rarely,525,Research & Development,6,3,Life Sciences,1,901,4,Female,60,4,2,Healthcare Representative,3,Divorced,3892,18059,9,Y,Yes,19,3,4,80,1,0,4,3,0,0,0,0
42,No,Travel_Frequently,724,Research & Development,4,3,Marketing,1,902,1,Male,92,1,4,Research Director,4,Single,9059,16208,4,Y,No,16,3,1,80,0,6,1,3,5,0,2,1
39,No,Travel_Frequently,105,Research & Development,1,4,Technical Degree,1,903,4,Female,67,2,5,Manufacturing Director,3,Married,16262,25311,0,Y,No,20,3,3,80,3,16,4,2,2,2,2,2
41,No,Travel_Rarely,570,Research & Development,7,3,Medical,1,904,2,Male,69,3,3,Research Scientist,3,Single,10210,24727,1,Y,Yes,11,4,3,80,2,26,4,3,5,1,1,5
40,No,Travel_Rarely,765,Research & Development,14,1,Medical,1,905,4,Female,87,3,2,Healthcare Representative,1,Divorced,7241,21625,0,Y,No,14,3,1,80,1,10,6,3,8,3,0,4
49,No,Travel_Frequently,988,Sales,8,3,Medical,1,906,2,Male,94,2,1,Sales Executive,2,Married,2004,6705,0,Y,No,15,3,1,80,2,1,1,4,1,1,1,1
29,No,Travel_Frequently,639,Sales,29,4,Technical Degree,1,907,3,Male,40,3,1,Sales Executive,1,Married,6139,20324,0,Y,No,11,3,4,80,1,6,5,1,6,1,5,5
32,No,Non-Travel,1319,Research & Development,1,3,Technical Degree,1,908,2,Male,44,3,1,Manufacturing Director,3,Single,3053,14568,1,Y,No,11,3,2,80,1,1,2,4,1,1,1,1
31,No,Non-Travel,461,Research & Development,15,4,Life Sciences,1,909,2,Female,86,2,1,Research Scientist,3,Married,3966,10228,1,Y,Yes,12,3,1,80,1,15,2,4,1,1,1,1
45,No,Travel_Rarely,621,Research & Development,6,2,Technical Degree,1,910,4,Male,54,4,1,Manufacturing Director,4,Married,2770,16961,1,Y,Yes,19,3,4,80,0,1,3,4,1,1,1,1
46,No,Travel_Frequently,1198,Research & Development,7,2,Medical,1,911,4,Male,68,1,1,Manufacturing Director,1,Married,2426,24896,1,Y,No,13,4,4,80,3,2,3,3,2,2,2,2
42,No,Travel_Rarely,1203,Research & Development,7,2,Life Sciences,1,912,4,Male,62,3,2,Research Director,3,Single,4622,5813,4,Y,No,12,3,3,80,2,6,6,4,1,0,1,1
48,No,Travel_Rarely,169,Research & Development,4,3,Technical Degree,1,913,3,Female,58,3,2,Research Director,3,Divorced,4686,14320,0,Y,No,18,3,1,80,3,7,3,3,5,2,1,5
27,No,Travel_Frequently,796,Research & Development,4,4,Medical,1,914,3,Male,87,3,1,Research Scientist,3,Divorced,3413,24572,0,Y,Yes,11,3,1,80,1,6,5,1,3,1,1,3
53,No,Non-Travel,1459,Research & Development,9,4,Technical Degree,1,915,1,Male,40,3,1,Research Scientist,4,Single,3051,15029,2,Y,Yes,11,3,4,80,0,7,2,2,7,4,2,4
51,No,Travel_Rarely,186,Research & Development,1,3,Life Sciences,1,916,4,Female,42,3,3,Healthcare Representative,2,Divorced,7453,20543,2,Y,No,14,3,3,80,0,14,2,4,3,3,2,3
44,Yes,Travel_Rarely,180,Research & Development,8,3,Life Sciences,1,917,3,Male,98,4,2,Research Scientist,1,Married,7264,22858,0,Y,No,11,4,3,80,0,5,3,1,5,5,2,5
54,No,Travel_Frequently,1431,Sales,12,4,Medical,1,918,4,Female,50,3,2,Sales Executive,3,Married,1009,17755,5,Y,No,11,3,4,80,0,9,2,3,9,1,4,7
23,Yes,Travel_Rarely,121,Sales,4,2,Life Sciences,1,919,3,Male,32,3,3,Sales Representative,2,Single,8265,13265,1,Y,No,17,3,3,80,0,4,6,2,0,0,0,0
33,No,Travel_Rarely,257,Research & Development,2,2,Marketing,1,920,3,Female,55,3,4,Healthcare Representative,1,Married,11077,15395,1,Y,No,18,3,1,80,1,5,3,3,5,5,1,5
31,No,Travel_Rarely,1242,Sales,2,5,Life Sciences,1,921,4,Male,62,3,2,Sales Executive,2,Married,6720,23223,1,Y,Yes,18,3,4,80,1,10,3,2,6,6,3,6
44,No,Travel_Rarely,981,Research & Development,1,3,Medical,1,922,1,Male,51,4,3,Laboratory Technician,2,Married,7403,16149,1,Y,Yes,19,3,3,80,0,7,4,3,7,2,1,5
28,No,Non-Travel,1040,Sales,1,5,Life Sciences,1,923,2,Female,91,1,5,Sales Executive,3,Married,12812,18415,2,Y,Yes,20,3,3,80,1,14,3,3,5,5,1,5
44,No,Travel_Rarely,129,Sales,2,3,Life Sciences,1,924,1,Male,34,3,4,Sales Executive,1,Married,11479,26663,1,Y,No,11,3,4,80,0,9,0,4,5,2,5,0
50,No,Travel_Rarely,711,Research & Development,1,4,Technical Degree,1,925,4,Female,48,3,2,Research Director,3,Married,7237,8494,1,Y,No,17,3,4,80,1,18,3,3,3,2,2,2
44,No,Travel_Rarely,1075,Research & Development,3,2,Life Sciences,1,926,1,Male,38,2,3,Research Scientist,3,Single,7049,11528,6,Y,No,13,3,3,80,3,6,3,4,2,2,2,2
40,No,Travel_Rarely,1454,Research & Development,3,2,Medical,1,927,1,Male,87,4,1,Laboratory Technician,3,Divorced,2900,12977,1,Y,No,12,3,2,80,1,7,6,3,7,7,3,7
29,No,Travel_Rarely,1489,Research & Development,29,3,Human Resources,1,928,2,Male,53,3,2,Laboratory Technician,4,Married,7518,20882,3,Y,No,17,4,4,80,0,12,0,3,3,3,3,1
30,No,Travel_Rarely,520,Research & Development,29,3,Medical,1,929,3,Female,68,3,5,Healthcare Representative,1,Single,9314,18733,1,Y,No,11,4,3,80,1,3,3,3,0,0,0,0
49,No,Travel_Rarely,123,Research & Development,2,2,Technical Degree,1,930,3,Male,90,3,2,Healthcare Representative,4,Single,3965,8571,1,Y,Yes,11,3,3,80,1,5,1,3,1,1,0,1
45,No,Travel_Frequently,362,Research & Development,2,2,Life Sciences,1,931,1,Male,77,3,4,Research Scientist,3,Married,12199,9629,1,Y,Yes,18,4,3,80,1,11,1,3,11,0,2,6
37,No,Travel_Rarely,161,Sales,6,1,Life Sciences,1,932,4,Male,79,3,2,Sales Executive,4,Divorced,6639,8234,3,Y,No,17,3,3,80,3,0,3,3,0,0,0,0
34,No,Travel_Rarely,1038,Human Resources,1,4,Human Resources,1,933,4,Male,91,1,5,Human Resources,3,Married,13284,24636,3,Y,No,16,4,4,80,0,6,2,3,6,5,6,0
19,No,Travel_Rarely,264,Research & Development,6,3,Marketing,1,934,2,Male,82,3,2,Research Scientist,3,Married,4327,2272,0,Y,No,12,3,3,80,0,10,4,3,10,1,1,5
28,No,Travel_Rarely,1239,Research & Development,5,1,Medical,1,935,4,Female,50,2,1,Healthcare Representative,4,Single,1177,26090,0,Y,Yes,18,3,4,80,0,38,3,2,12,12,1,6
55,No,Travel_Rarely,455,Research & Development,4,2,Medical,1,936,3,Male,67,3,2,Healthcare Representative,4,Married,4113,26417,6,Y,No,18,3,4,80,1,23,2,3,6,2,2,5
26,No,Travel_Rarely,297,Research & Development,16,2,Medical,1,937,2,Female,88,3,1,Research Scientist,2,Divorced,4822,24000,5,Y,No,16,3,4,80,1,4,3,2,1,1,1,1
39,No,Non-Travel,1170,Sales,16,3,Life Sciences,1,938,2,Male,72,3,1,Sales Executive,2,Married,1557,22661,2,Y,No,11,3,4,80,0,8,0,3,1,1,0,1
47,Yes,Travel_Rarely,726,Research & Development,29,1,Technical Degree,1,939,3,Female,46,3,4,Manager,3,Single,10152,8331,2,Y,Yes,14,3,4,80,0,1,4,3,1,1,0,1
26,No,Travel_Rarely,1006,Research & Development,2,4,Medical,1,940,3,Female,98,2,1,Research Scientist,4,Married,1369,23418,4,Y,No,18,3,2,80,1,3,0,4,3,3,3,3
39,No,Travel_Rarely,280,Research & Development,20,1,Medical,1,941,2,Male,73,4,3,Healthcare Representative,2,Single,8764,13752,0,Y,No,20,3,1,80,3,16,0,1,6,1,1,4
46,No,Travel_Rarely,426,Research & Development,7,2,Human Resources,1,942,4,Female,92,1,1,Laboratory Technician,3,Married,1692,2121,3,Y,No,14,3,4,80,0,1,3,2,1,1,0,1
38,No,Travel_Rarely,471,Research & Development,8,4,Life Sciences,1,943,3,Male,52,4,1,Research Scientist,4,Divorced,2354,16415,2,Y,No,14,4,3,80,0,3,6,2,3,2,1,3
60,No,Travel_Rarely,669,Sales,20,4,Life Sciences,1,944,3,Female,97,3,5,Sales Executive,4,Married,9975,16504,3,Y,No,15,3,1,80,1,32,4,3,0,0,0,0
23,Yes,Travel_Rarely,1472,Research & Development,26,1,Technical Degree,1,945,1,Female,55,3,2,Research Scientist,3,Single,2580,10339,0,Y,Yes,16,3,1,80,0,19,2,3,0,0,0,0
47,No,Travel_Rarely,880,Research & Development,12,4,Technical Degree,1,946,3,Male,77,3,2,Manager,3,Divorced,5012,10606,2,Y,No,13,3,1,80,1,17,2,3,9,0,7,3
36,No,Travel_Rarely,1027,Research & Development,4,3,Medical,1,947,2,Male,76,4,2,Research Scientist,4,Married,3012,5724,2,Y,Yes,11,4,4,80,0,22,3,3,2,2,1,2
45,No,Travel_Rarely,216,Sales,6,4,Life Sciences,1,948,3,Male,75,3,2,Sales Executive,3,Married,8158,25381,5,Y,Yes,20,3,4,80,1,15,4,4,7,4,0,1
42,No,Travel_Rarely,458,Sales,9,3,Life Sciences,1,949,4,Male,58,3,4,Sales Executive,4,Married,6908,25251,3,Y,Yes,22,4,2,80,2,1,2,3,1,1,1,1
31,No,Travel_Frequently,1292,Research & Development,16,4,Medical,1,950,4,Male,63,4,3,Research Scientist,2,Married,6300,15635,5,Y,No,13,3,4,80,0,8,2,2,8,2,3,4
40,No,Travel_Rarely,1479,Research & Development,10,5,Life Sciences,1,951,2,Male,39,4,2,Laboratory Technician,3,Married,5025,8015,5,Y,No,11,3,2,80,2,6,1,2,6,6,1,1
21,No,Travel_Rarely,216,Sales,4,2,Technical Degree,1,952,4,Male,49,3,4,Sales Executive,2,Married,9452,2425,1,Y,No,15,3,4,80,3,4,1,3,4,1,1,4
43,No,Non-Travel,899,Research & Development,5,3,Other,1,953,4,Female,63,4,1,Manufacturing Director,2,Married,1009,3811,0,Y,No,15,3,3,80,0,20,3,3,7,0,4,3
40,No,Travel_Rarely,424,Sales,1,3,Technical Degree,1,954,3,Male,42,3,2,Sales Executive,4,Single,3563,2410,2,Y,No,19,3,4,80,0,7,1,3,1,0,1,1
43,No,Travel_Rarely,143,Research & Development,23,1,Life Sciences,1,955,1,Male,39,2,5,Research Scientist,3,Divorced,11014,24722,5,Y,Yes,15,3,2,80,2,1,2,3,1,1,1,1
47,No,Travel_Rarely,1244,Research & Development,1,1,Technical Degree,1,956,3,Female,74,3,2,Research Director,3,Married,4570,16677,0,Y,No,12,3,2,80,1,4,2,3,4,0,2,0
41,No,Travel_Rarely,675,Research & Development,8,2,Life Sciences,1,957,1,Male,37,3,4,Laboratory Technician,2,Single,12928,5645,2,Y,No,11,3,4,80,0,3,2,4,3,3,1,3
39,No,Travel_Rarely,542,Research & Development,18,3,Life Sciences,1,958,4,Male,34,3,3,Manager,3,Married,7617,8192,0,Y,No,18,3,1,80,0,24,0,2,5,2,2,2
30,No,Travel_Rarely,1314,Research & Development,5,3,Life Sciences,1,959,3,Male,49,3,4,Research Scientist,3,Divorced,11774,5011,0,Y,Yes,17,3,4,80,1,11,3,3,1,1,1,1
31,No,Travel_Frequently,386,Sales,14,3,Life Sciences,1,960,3,Female,73,3,5,Manager,3,Divorced,13260,9886,3,Y,No,19,3,3,80,0,9,5,3,9,4,0,4
48,Yes,Travel_Frequently,205,Research & Development,15,1,Human Resources,1,961,1,Female,87,1,1,Healthcare Representative,2,Married,4171,10433,3,Y,Yes,12,3,3,80,1,8,0,1,2,1,2,2
51,No,Travel_Rarely,670,Research & Development,1,3,Life Sciences,1,962,3,Male,49,4,1,Manufacturing Director,4,Single,1009,17442,2,Y,Yes,22,3,3,80,1,12,3,3,12,6,0,3
35,No,Travel_Rarely,558,Research & Development,5,5,Life Sciences,1,963,4,Female,69,3,2,Manager,4,Married,4543,16304,5,Y,No,11,3,1,80,2,15,4,3,7,4,1,1
38,No,Travel_Rarely,412,Research & Development,11,3,Other,1,964,1,Male,45,4,3,Research Scientist,2,Single,9461,25941,0,Y,Yes,18,3,3,80,1,9,2,3,3,3,2,1
29,No,Non-Travel,1290,Research & Development,5,3,Life Sciences,1,965,3,Female,33,4,1,Manager,2,Divorced,1642,12018,0,Y,No,11,3,4,80,1,31,1,3,0,0,0,0
48,No,Travel_Rarely,508,Research & Development,7,4,Technical Degree,1,966,4,Female,39,4,1,Research Scientist,3,Single,5144,9668,5,Y,No,12,4,2,80,1,40,0,3,2,2,1,2
44,No,Travel_Rarely,946,Sales,8,4,Life Sciences,1,967,3,Female,80,3,1,Sales Executive,3,Single,4726,4722,2,Y,Yes,21,3,4,80,0,40,3,3,15,4,3,2
55,No,Travel_Rarely,682,Research & Development,1,3,Life Sciences,1,968,3,Male,77,2,5,Research Scientist,4,Married,11796,23051,1,Y,No,18,3,3,80,1,12,3,3,12,12,0,1
30,No,Travel_Rarely,1183,Research & Development,5,4,Human Resources,1,969,3,Male,49,3,3,Healthcare Representative,3,Married,6745,16205,3,Y,No,13,3,3,80,1,30,2,3,6,0,2,0
34,No,Travel_Rarely,820,Research & Development,1,3,Life Sciences,1,970,3,Male,61,2,2,Laboratory Technician,3,Divorced,3480,26526,6,Y,Yes,13,3,2,80,2,6,4,3,4,4,4,4
40,No,Non-Travel,698,Sales,1,4,Medical,1,971,1,Female,95,3,1,Sales Executive,3,Married,1556,14304,3,Y,No,16,3,3,80,1,22,3,3,7,7,5,2
43,No,Travel_Rarely,1376,Sales,6,2,Life Sciences,1,972,1,Male,89,3,2,Sales Executive,2,Single,3151,17312,4,Y,No,17,3,4,80,1,26,2,1,4,0,2,1
36,Yes,Travel_Rarely,1345,Sales,8,2,Life Sciences,1,973,3,Female,40,1,1,Sales Representative,1,Single,3143,3303,1,Y,No,20,3,2,80,0,26,4,4,7,4,1,5
30,No,Travel_Rarely,1285,Research & Development,1,1,Life Sciences,1,974,4,Female,49,4,1,Research Director,3,Married,1009,18647,1,Y,No,14,3,3,80,2,20,2,3,3,3,0,1
46,Yes,Travel_Rarely,288,Research & Development,13,4,Life Sciences,1,975,1,Male,52,4,4,Research Scientist,1,Single,10906,11853,5,Y,Yes,11,3,3,80,0,6,3,3,6,3,1,3
44,No,Travel_Rarely,997,Research & Development,4,3,Life Sciences,1,976,2,Female,64,3,5,Research Scientist,4,Married,13442,22874,2,Y,No,16,3,3,80,3,2,1,4,2,0,2,1
29,No,Travel_Rarely,565,Research & Development,23,2,Marketing,1,977,2,Female,46,3,1,Laboratory Technician,4,Married,1009,17117,1,Y,No,14,3,3,80,0,4,3,3,3,3,0,3
50,No,Non-Travel,431,Research & Development,4,2,Medical,1,978,4,Female,39,3,1,Laboratory Technician,4,Married,4825,21913,2,Y,No,11,3,3,80,0,16,2,3,12,0,7,1
48,No,Travel_Rarely,450,Research & Development,1,4,Life Sciences,1,979,2,Female,67,4,1,Laboratory Technician,4,Divorced,3270,3971,3,Y,Yes,16,3,1,80,2,3,3,3,3,3,3,2
39,No,Travel_Rarely,601,Research & Development,13,4,Medical,1,980,4,Female,61,3,2,Research Scientist,3,Divorced,6125,22530,1,Y,Yes,14,3,4,80,2,7,1,3,1,0,0,1
38,No,Travel_Rarely,591,Research & Development,8,3,Other,1,981,1,Male,83,3,1,Research Scientist,4,Divorced,1362,5129,3,Y,Yes,16,3,4,80,1,9,3,4,1,1,1,1
43,Yes,Travel_Rarely,1106,Sales,4,3,Human Resources,1,982,4,Female,86,3,1,Manager,1,Single,3434,5342,0,Y,Yes,12,3,1,80,0,10,1,3,8,1,3,4
30,No,Travel_Rarely,381,Research & Development,4,3,Marketing,1,983,3,Male,54,3,1,Healthcare Representative,1,Single,4190,22351,1,Y,No,17,3,3,80,2,30,1,2,14,4,1,2
38,No,Non-Travel,956,Research & Development,1,3,Technical Degree,1,984,3,Female,43,4,3,Research Scientist,4,Single,7352,12477,3,Y,No,11,3,4,80,1,12,2,3,12,12,2,0
18,No,Travel_Rarely,1289,Sales,4,4,Life Sciences,1,985,2,Female,74,2,3,Sales Executive,1,Divorced,10503,10808,0,Y,Yes,12,3,4,80,1,17,0,4,7,1,1,4
45,No,Travel_Rarely,1106,Research & Development,1,2,Life Sciences,1,986,4,Male,73,2,3,Laboratory Technician,4,Divorced,7566,5646,1,Y,No,14,3,4,80,2,10,4,3,1,1,0,1
24,No,Travel_Frequently,499,Sales,6,3,Medical,1,987,1,Female,67,4,2,Sales Executive,3,Divorced,6711,24083,5,Y,No,22,3,4,80,1,20,6,3,1,1,1,1
51,No,Travel_Rarely,1193,Research & Development,20,3,Medical,1,988,1,Male,65,4,4,Healthcare Representative,4,Single,10440,4800,3,Y,No,18,3,1,80,0,3,4,3,3,3,3,3
35,No,Travel_Rarely,529,Research & Development,14,3,Medical,1,989,3,Male,68,4,5,Research Scientist,2,Divorced,13378,18313,2,Y,Yes,19,3,4,80,1,3,4,3,3,3,1,3
36,No,Travel_Rarely,476,Sales,1,3,Life Sciences,1,990,4,Male,68,3,1,Sales Executive,3,Married,1009,4626,1,Y,No,20,3,4,80,1,29,0,3,23,2,2,2
32,No,Travel_Frequently,1117,Sales,19,3,Other,1,991,4,Female,42,3,1,Manager,1,Single,3057,19299,1,Y,No,25,3,2,80,2,13,1,3,2,2,1,2
35,No,Travel_Frequently,733,Sales,5,2,Technical Degree,1,992,3,Female,95,3,2,Manager,4,Married,3898,5602,2,Y,No,15,3,3,80,0,12,3,3,10,1,5,1
50,No,Travel_Rarely,1090,Research & Development,2,3,Medical,1,993,3,Female,63,2,1,Healthcare Representative,1,Single,1230,18672,0,Y,No,20,3,3,80,2,7,6,3,6,2,4,2
18,No,Travel_Rarely,798,Research & Development,13,2,Marketing,1,994,1,Male,44,3,2,Healthcare Representative,3,Married,7616,18943,2,Y,No,19,3,3,80,2,5,3,3,0,0,0,0
49,No,Travel_Rarely,1029,Research & Development,4,2,Life Sciences,1,995,4,Female,87,1,2,Healthcare Representative,2,Married,4679,5119,1,Y,No,19,3,2,80,0,9,2,3,5,5,5,5
41,Yes,Travel_Rarely,179,Research & Development,3,1,Life Sciences,1,996,4,Female,88,3,2,Laboratory Technician,1,Married,3495,26623,2,Y,Yes,22,4,1,80,0,1,1,3,1,1,0,1
27,No,Travel_Rarely,589,Sales,2,4,Life Sciences,1,997,3,Male,95,4,1,Sales Executive,3,Married,1961,17613,0,Y,No,14,3,1,80,1,7,1,2,2,2,0,2
28,Yes,Travel_Rarely,1295,Research & Development,6,3,Life Sciences,1,998,3,Male,81,3,2,Laboratory Technician,1,Divorced,3049,4631,0,Y,Yes,13,3,3,80,1,7,2,3,7,2,2,1
53,No,Non-Travel,1163,Sales,1,3,Life Sciences,1,999,4,Male,98,4,5,Sales Executive,4,Married,14651,2193,8,Y,No,16,3,2,80,1,9,3,3,2,2,1,1
29,No,Travel_Rarely,668,Research & Development,14,4,Technical Degree,1,1000,4,Female,34,3,1,Healthcare Representative,2,Married,1456,10401,9,Y,No,15,3,4,80,2,11,0,3,1,1,1,1
27,No,Travel_Rarely,1052,Research & Development,6,4,Life Sciences,1,1001,3,Female,72,3,3,Laboratory Technician,2,Divorced,8294,24192,1,Y,No,16,3,1,80,1,35,4,3,1,1,1,1
48,No,Travel_Rarely,1415,Research & Development,5,3,Medical,1,1002,2,Female,37,3,1,Manager,3,Divorced,4534,12396,4,Y,No,21,3,4,80,1,12,5,2,12,4,0,3
41,No,Travel_Rarely,659,Sales,1,3,Life Sciences,1,1003,3,Male,92,3,1,Manager,2,Single,1750,8369,3,Y,No,13,4,4,80,0,24,4,3,4,4,1,2
29,Yes,Travel_Rarely,272,Sales,15,3,Life Sciences,1,1004,3,Female,97,3,2,Sales Representative,2,Married,5798,11557,0,Y,Yes,14,3,4,80,0,9,5,3,9,1,1,9
40,Yes,Travel_Frequently,743,Sales,6,3,Technical Degree,1,1005,3,Male,64,4,1,Sales Executive,4,Single,1009,16824,1,Y,Yes,16,3,4,80,1,11,0,3,5,5,1,1
28,Yes,Travel_Frequently,393,Sales,5,3,Medical,1,1006,2,Male,61,1,1,Manager,1,Single,6169,21168,1,Y,No,14,3,1,80,1,1,6,3,1,1,0,1
48,No,Travel_Rarely,682,Sales,13,4,Other,1,1007,3,Female,53,4,1,Sales Executive,1,Married,3905,3528,2,Y,No,11,3,3,80,1,2,2,3,2,1,0,2
47,No,Travel_Rarely,523,Sales,1,4,Other,1,1008,3,Male,79,2,2,Sales Representative,2,Divorced,4711,3996,2,Y,No,13,3,1,80,1,10,4,4,4,4,4,4
42,Yes,Travel_Frequently,206,Research & Development,4,2,Life Sciences,1,1009,3,Female,88,4,3,Laboratory Technician,3,Single,6341,5117,6,Y,Yes,18,3,4,80,1,6,2,2,6,6,5,6
41,Yes,Travel_Rarely,667,Research & Development,8,2,Life Sciences,1,1010,2,Male,94,3,1,Manufacturing Director,3,Divorced,2329,15833,4,Y,Yes,21,4,2,80,0,18,2,3,1,1,0,1
53,No,Travel_Rarely,981,Research & Development,6,3,Technical Degree,1,1011,4,Female,67,4,3,Research Scientist,2,Divorced,6990,25535,5,Y,Yes,11,3,3,80,1,9,0,4,7,5,1,1
38,No,Travel_Rarely,976,Human Resources,2,3,Other,1,1012,3,Male,67,3,1,Manager,4,Divorced,5429,8907,6,Y,Yes,11,3,4,80,1,24,0,3,8,0,2,2
27,No,Travel_Rarely,349,Sales,3,1,Medical,1,1013,1,Male,50,2,2,Manager,1,Single,3162,17779,4,Y,No,15,3,4,80,1,39,5,4,16,9,7,2
42,No,Travel_Rarely,1028,Research & Development,3,4,Technical Degree,1,1014,2,Male,52,4,2,Laboratory Technician,3,Divorced,5202,24540,1,Y,Yes,11,3,4,80,1,2,4,2,2,2,1,0
56,No,Travel_Frequently,410,Sales,29,2,Technical Degree,1,1015,4,Male,75,2,3,Sales Executive,2,Married,7472,21071,1,Y,No,14,3,3,80,1,6,3,3,6,2,4,6
28,No,Travel_Rarely,1498,Sales,4,5,Life Sciences,1,1016,4,Female,98,2,5,Manager,3,Married,12324,8612,2,Y,No,11,3,3,80,0,12,3,3,4,1,2,0
34,No,Travel_Rarely,1231,Research & Development,2,4,Medical,1,1017,2,Male,59,3,5,Research Scientist,4,Single,12337,7033,3,Y,No,20,3,3,80,0,4,4,1,3,1,3,3
41,No,Travel_Rarely,416,Research & Development,16,4,Technical Degree,1,1018,4,Female,69,2,1,Research Director,3,Single,2326,6487,1,Y,No,12,3,1,80,0,3,2,3,1,0,0,1
37,No,Travel_Rarely,710,Sales,5,2,Marketing,1,1019,1,Female,99,2,4,Sales Executive,4,Married,11310,9233,5,Y,No,21,3,4,80,1,18,4,3,1,1,1,1
29,No,Travel_Rarely,1046,Research & Development,5,2,Life Sciences,1,1020,4,Male,98,3,1,Research Scientist,2,Married,3413,16922,8,Y,No,19,3,3,80,0,40,3,3,13,1,1,3
48,No,Travel_Rarely,640,Sales,7,3,Life Sciences,1,1021,2,Male,71,4,5,Sales Executive,1,Single,13128,9318,2,Y,No,13,4,1,80,0,16,3,4,10,0,7,5
58,Yes,Travel_Rarely,173,Research & Development,8,2,Life Sciences,1,1022,1,Female,47,2,1,Laboratory Technician,1,Single,1009,21404,2,Y,Yes,11,3,4,80,3,8,5,2,3,2,1,1
39,No,Travel_Rarely,479,Sales,8,3,Life Sciences,1,1023,3,Female,88,3,2,Sales Representative,3,Married,5450,13499,5,Y,No,14,4,3,80,1,6,3,3,6,3,2,6
29,No,Travel_Rarely,1310,Human Resources,1,3,Human Resources,1,1024,2,Female,42,3,1,Human Resources,2,Single,1009,8956,0,Y,No,15,3,4,80,0,9,2,3,1,1,1,1
24,No,Travel_Rarely,235,Sales,15,2,Life Sciences,1,1025,3,Male,50,4,1,Sales Executive,1,Divorced,3469,12952,0,Y,No,16,3,4,80,1,7,5,3,7,0,3,7
40,No,Travel_Frequently,1299,Research & Development,2,2,Life Sciences,1,1026,4,Female,97,4,3,Research Scientist,3,Single,9712,8098,5,Y,No,12,3,4,80,1,8,5,3,8,1,2,1
48,No,Travel_Rarely,494,Sales,3,4,Life Sciences,1,1027,4,Male,90,3,5,Sales Executive,2,Single,11111,3920,3,Y,No,18,3,1,80,1,3,6,3,3,3,1,2
42,No,Non-Travel,1189,Sales,2,2,Medical,1,1028,3,Female,67,3,2,Manager,1,Married,4607,25030,1,Y,No,16,3,2,80,1,26,3,1,3,0,3,3
38,No,Non-Travel,1097,Research & Development,13,1,Medical,1,1029,3,Female,69,3,3,Manager,2,Married,6601,17531,5,Y,No,14,3,4,80,0,15,2,3,10,3,7,6
